# CONVERGE Release Build 2.4.24/  Jan 17, 2019       Run Date:Tue Jun 11 10:47:42 2019
# column        1                2                3                4                5                6                7                8                9               10               11               12               13               14               15               16               17
#           Crank         Pressure         Max_Pres         Min_Pres        Mean_Temp         Max_Temp         Min_Temp           Volume             Mass          Density    Integrated_HR          HR_Rate              C_p              C_v            Gamma         Kin_Visc         Dyn_Visc
#           (DEG)            (MPa)            (MPa)            (MPa)              (K)              (K)              (K)            (m^3)             (kg)         (kg/m^3)              (J)         (J/time)         (J/kg-K)         (J/kg-K)           (none)          (m^2/s)        (N*s/m^2)
#
    1.9070101e+03    9.0501384e-02    9.4461809e-02    8.5511637e-02    3.5879798e+02    4.8705720e+02    3.2179654e+02    3.5345432e-04    3.0900292e-04    8.7423719e-01    1.1835114e+03    0.0000000e+00    1.0269983e+03    7.3845321e+02    1.3907426e+00    2.4179964e-05    2.1122932e-05
    1.9071168e+03    9.0520278e-02    9.4527924e-02    8.5587508e-02    3.5879448e+02    4.8696695e+02    3.2207610e+02    3.5381922e-04    3.0938955e-04    8.7442834e-01    1.1835114e+03    0.0000000e+00    1.0269946e+03    7.3844957e+02    1.3907445e+00    2.4174480e-05    2.1122778e-05
    1.9072059e+03    9.0536049e-02    9.4529798e-02    8.5611586e-02    3.5879154e+02    4.8689170e+02    3.2218440e+02    3.5412550e-04    3.0971390e-04    8.7458798e-01    1.1835114e+03    0.0000000e+00    1.0269916e+03    7.3844651e+02    1.3907460e+00    2.4169900e-05    2.1122648e-05
    1.9073136e+03    9.0555036e-02    9.4581682e-02    8.5638434e-02    3.5878791e+02    4.8683237e+02    3.2237448e+02    3.5449443e-04    3.1010476e-04    8.7478034e-01    1.1835114e+03    0.0000000e+00    1.0269879e+03    7.3844283e+02    1.3907479e+00    2.4164383e-05    2.1122489e-05
    1.9074035e+03    9.0570802e-02    9.4618024e-02    8.5640796e-02    3.5878467e+02    4.8678965e+02    3.2254748e+02    3.5480374e-04    3.1043221e-04    8.7494066e-01    1.1835114e+03    0.0000000e+00    1.0269847e+03    7.3843972e+02    1.3907496e+00    2.4159777e-05    2.1122346e-05
    1.9075119e+03    9.0589707e-02    9.4577302e-02    8.5568329e-02    3.5878074e+02    4.8668128e+02    3.2274517e+02    3.5517541e-04    3.1082571e-04    8.7513299e-01    1.1835114e+03    0.0000000e+00    1.0269809e+03    7.3843598e+02    1.3907515e+00    2.4154252e-05    2.1122172e-05
    1.9076028e+03    9.0605394e-02    9.4565234e-02    8.5545630e-02    3.5877746e+02    4.8653140e+02    3.2269927e+02    3.5548483e-04    3.1115326e-04    8.7529264e-01    1.1835114e+03    0.0000000e+00    1.0269778e+03    7.3843288e+02    1.3907531e+00    2.4149666e-05    2.1122028e-05
    1.9077139e+03    9.0624393e-02    9.4533538e-02    8.5554742e-02    3.5877294e+02    4.8625863e+02    3.2289849e+02    3.5586614e-04    3.1155630e-04    8.7548734e-01    1.1835114e+03    0.0000000e+00    1.0269739e+03    7.3842899e+02    1.3907551e+00    2.4144052e-05    2.1121828e-05
    1.9078072e+03    9.0640141e-02    9.4512202e-02    8.5529337e-02    3.5876928e+02    4.8634274e+02    3.2331199e+02    3.5618242e-04    3.1189060e-04    8.7564852e-01    1.1835114e+03    0.0000000e+00    1.0269707e+03    7.3842579e+02    1.3907568e+00    2.4139410e-05    2.1121667e-05
    1.9079003e+03    9.0655638e-02    9.4456557e-02    8.5528715e-02    3.5876525e+02    4.8708366e+02    3.2347778e+02    3.5649947e-04    3.1222514e-04    8.7580817e-01    1.1835114e+03    0.0000000e+00    1.0269674e+03    7.3842253e+02    1.3907585e+00    2.4134794e-05    2.1121489e-05
    1.9080117e+03    9.0673886e-02    9.4348564e-02    8.5525173e-02    3.5876025e+02    4.8797241e+02    3.2343001e+02    3.5687838e-04    3.1262431e-04    8.7599678e-01    1.1835114e+03    0.0000000e+00    1.0269634e+03    7.3841863e+02    1.3907605e+00    2.4129330e-05    2.1121269e-05
    1.9081041e+03    9.0688705e-02    9.4252224e-02    8.5535622e-02    3.5875569e+02    4.8870010e+02    3.2321229e+02    3.5719440e-04    3.1295630e-04    8.7615120e-01    1.1835114e+03    0.0000000e+00    1.0269601e+03    7.3841533e+02    1.3907622e+00    2.4124836e-05    2.1121068e-05
    1.9082137e+03    9.0705975e-02    9.4164922e-02    8.5591880e-02    3.5875025e+02    4.8954459e+02    3.2316462e+02    3.5756732e-04    3.1334749e-04    8.7633145e-01    1.1835114e+03    0.0000000e+00    1.0269562e+03    7.3841144e+02    1.3907642e+00    2.4119585e-05    2.1120828e-05
    1.9083038e+03    9.0719887e-02    9.4228457e-02    8.5631777e-02    3.5874559e+02    4.9020432e+02    3.2319244e+02    3.5787362e-04    3.1366812e-04    8.7647735e-01    1.1835114e+03    0.0000000e+00    1.0269530e+03    7.3840822e+02    1.3907659e+00    2.4115321e-05    2.1120623e-05
    1.9084111e+03    9.0736146e-02    9.4067498e-02    8.5685158e-02    3.5873987e+02    4.9093264e+02    3.2323198e+02    3.5823809e-04    3.1404890e-04    8.7664854e-01    1.1835114e+03    0.0000000e+00    1.0269491e+03    7.3840439e+02    1.3907679e+00    2.4110308e-05    2.1120370e-05
    1.9085015e+03    9.0749559e-02    9.4139889e-02    8.5921976e-02    3.5873486e+02    4.9150492e+02    3.2312366e+02    3.5854452e-04    3.1436842e-04    8.7679048e-01    1.1835114e+03    0.0000000e+00    1.0269458e+03    7.3840114e+02    1.3907695e+00    2.4106138e-05    2.1120150e-05
    1.9086181e+03    9.0766530e-02    9.4231796e-02    8.5992410e-02    3.5872812e+02    4.9215078e+02    3.2322898e+02    3.5894011e-04    3.1478008e-04    8.7697105e-01    1.1835114e+03    0.0000000e+00    1.0269416e+03    7.3839693e+02    1.3907717e+00    2.4100816e-05    2.1119853e-05
    1.9087145e+03    9.0780261e-02    9.4285377e-02    8.6154062e-02    3.5872240e+02    4.9260297e+02    3.2313316e+02    3.5926622e-04    3.1511880e-04    8.7711781e-01    1.1835114e+03    0.0000000e+00    1.0269381e+03    7.3839344e+02    1.3907735e+00    2.4096479e-05    2.1119601e-05
    1.9088094e+03    9.0793568e-02    9.4299011e-02    8.6329885e-02    3.5871661e+02    4.9274016e+02    3.2303740e+02    3.5958754e-04    3.1545200e-04    8.7726066e-01    1.1835114e+03    0.0000000e+00    1.0269346e+03    7.3838999e+02    1.3907753e+00    2.4092248e-05    2.1119345e-05
    1.9089037e+03    9.0806606e-02    9.4302052e-02    8.6461199e-02    3.5871078e+02    4.9304507e+02    3.2301953e+02    3.5990584e-04    3.1578174e-04    8.7740100e-01    1.1835114e+03    0.0000000e+00    1.0269311e+03    7.3838657e+02    1.3907771e+00    2.4088085e-05    2.1119088e-05
    1.9090156e+03    9.0821857e-02    9.4302210e-02    8.6647389e-02    3.5870371e+02    4.9319734e+02    3.2295622e+02    3.6028397e-04    3.1617289e-04    8.7756578e-01    1.1835114e+03    0.0000000e+00    1.0269270e+03    7.3838250e+02    1.3907792e+00    2.4083188e-05    2.1118777e-05
    1.9091081e+03    9.0834264e-02    9.4320072e-02    8.6756712e-02    3.5869777e+02    4.9311638e+02    3.2291442e+02    3.6059541e-04    3.1649470e-04    8.7770030e-01    1.1835114e+03    0.0000000e+00    1.0269236e+03    7.3837913e+02    1.3907810e+00    2.4079182e-05    2.1118515e-05
    1.9092176e+03    9.0848876e-02    9.4337441e-02    8.6891634e-02    3.5869071e+02    4.9282140e+02    3.2260596e+02    3.6096346e-04    3.1687499e-04    8.7785890e-01    1.1835114e+03    0.0000000e+00    1.0269196e+03    7.3837516e+02    1.3907830e+00    2.4074459e-05    2.1118204e-05
    1.9093076e+03    9.0860798e-02    9.4345543e-02    8.6985719e-02    3.5868489e+02    4.9243060e+02    3.2235535e+02    3.6126602e-04    3.1718739e-04    8.7798845e-01    1.1835114e+03    0.0000000e+00    1.0269164e+03    7.3837190e+02    1.3907847e+00    2.4070599e-05    2.1117947e-05
    1.9094147e+03    9.0874915e-02    9.4494285e-02    8.7060960e-02    3.5867794e+02    4.9180184e+02    3.2222749e+02    3.6162619e-04    3.1755915e-04    8.7814201e-01    1.1835114e+03    0.0000000e+00    1.0269125e+03    7.3836802e+02    1.3907867e+00    2.4066022e-05    2.1117641e-05
    1.9095027e+03    9.0886478e-02    9.4428774e-02    8.7048891e-02    3.5867226e+02    4.9113076e+02    3.2216425e+02    3.6192143e-04    3.1786392e-04    8.7826774e-01    1.1835114e+03    0.0000000e+00    1.0269093e+03    7.3836485e+02    1.3907884e+00    2.4062278e-05    2.1117391e-05
    1.9096075e+03    9.0900254e-02    9.4429601e-02    8.7017094e-02    3.5866554e+02    4.9013061e+02    3.2203067e+02    3.6227271e-04    3.1822666e-04    8.7841743e-01    1.1835114e+03    0.0000000e+00    1.0269055e+03    7.3836108e+02    1.3907903e+00    2.4057823e-05    2.1117095e-05
    1.9097105e+03    9.0913834e-02    9.4443872e-02    8.6973380e-02    3.5865910e+02    4.8963268e+02    3.2193139e+02    3.6261673e-04    3.1858221e-04    8.7856457e-01    1.1835114e+03    0.0000000e+00    1.0269018e+03    7.3835742e+02    1.3907922e+00    2.4053454e-05    2.1116811e-05
    1.9098135e+03    9.0927466e-02    9.4443724e-02    8.6976368e-02    3.5865275e+02    4.8988249e+02    3.2176017e+02    3.6296079e-04    3.1893799e-04    8.7871196e-01    1.1835114e+03    0.0000000e+00    1.0268981e+03    7.3835378e+02    1.3907941e+00    2.4049085e-05    2.1116531e-05
    1.9099159e+03    9.0941093e-02    9.4460125e-02    8.6941897e-02    3.5864640e+02    4.9049468e+02    3.2160509e+02    3.6330537e-04    3.1929432e-04    8.7885934e-01    1.1835114e+03    0.0000000e+00    1.0268944e+03    7.3835013e+02    1.3907960e+00    2.4044719e-05    2.1116251e-05
    1.9100002e+03    9.0952374e-02    9.4487823e-02    8.6936558e-02    3.5864146e+02    4.9088714e+02    3.2155357e+02    3.6358669e-04    3.1958563e-04    8.7898055e-01    1.1835114e+03    0.0000000e+00    1.0268915e+03    7.3834720e+02    1.3907976e+00    2.4041144e-05    2.1116034e-05
    1.9101009e+03    9.0965885e-02    9.4531178e-02    8.6843904e-02    3.5863564e+02    4.9131492e+02    3.2147484e+02    3.6392356e-04    3.1993448e-04    8.7912551e-01    1.1835114e+03    0.0000000e+00    1.0268880e+03    7.3834370e+02    1.3907994e+00    2.4036875e-05    2.1115777e-05
    1.9102027e+03    9.0979623e-02    9.4505736e-02    8.6882315e-02    3.5862991e+02    4.9166893e+02    3.2145942e+02    3.6426238e-04    3.2028588e-04    8.7927244e-01    1.1835114e+03    0.0000000e+00    1.0268844e+03    7.3834020e+02    1.3908012e+00    2.4032558e-05    2.1115524e-05
    1.9103095e+03    9.0994085e-02    9.4525853e-02    8.7062723e-02    3.5862382e+02    4.9194814e+02    3.2145243e+02    3.6461952e-04    3.2065633e-04    8.7942724e-01    1.1835114e+03    0.0000000e+00    1.0268807e+03    7.3833651e+02    1.3908031e+00    2.4028011e-05    2.1115256e-05
    1.9104021e+03    9.1006683e-02    9.4512159e-02    8.7032144e-02    3.5861867e+02    4.9212083e+02    3.2146018e+02    3.6492767e-04    3.2097642e-04    8.7956175e-01    1.1835114e+03    0.0000000e+00    1.0268775e+03    7.3833335e+02    1.3908047e+00    2.4024068e-05    2.1115029e-05
    1.9105118e+03    9.1021642e-02    9.4491864e-02    8.6991419e-02    3.5861265e+02    4.9251065e+02    3.2141050e+02    3.6529144e-04    3.2135462e-04    8.7972119e-01    1.1835114e+03    0.0000000e+00    1.0268738e+03    7.3832962e+02    1.3908067e+00    2.4019401e-05    2.1114764e-05
    1.9106018e+03    9.1033949e-02    9.4500207e-02    8.6913635e-02    3.5860771e+02    4.9273464e+02    3.2134724e+02    3.6559023e-04    3.2166543e-04    8.7985236e-01    1.1835114e+03    0.0000000e+00    1.0268707e+03    7.3832656e+02    1.3908083e+00    2.4015563e-05    2.1114546e-05
    1.9107084e+03    9.1048540e-02    9.4457125e-02    8.6814311e-02    3.5860195e+02    4.9280327e+02    3.2143648e+02    3.6594291e-04    3.2203256e-04    8.8000765e-01    1.1835114e+03    0.0000000e+00    1.0268671e+03    7.3832297e+02    1.3908101e+00    2.4011026e-05    2.1114292e-05
    1.9108145e+03    9.1063085e-02    9.4501793e-02    8.6649004e-02    3.5859622e+02    4.9329751e+02    3.2132025e+02    3.6629366e-04    3.2239790e-04    8.8016239e-01    1.1835114e+03    0.0000000e+00    1.0268635e+03    7.3831940e+02    1.3908120e+00    2.4006507e-05    2.1114040e-05
    1.9109017e+03    9.1075005e-02    9.4559763e-02    8.6583060e-02    3.5859150e+02    4.9378391e+02    3.2122910e+02    3.6658150e-04    3.2269777e-04    8.8028929e-01    1.1835114e+03    0.0000000e+00    1.0268605e+03    7.3831647e+02    1.3908135e+00    2.4002802e-05    2.1113831e-05
    1.9110059e+03    9.1089228e-02    9.4566287e-02    8.6387584e-02    3.5858573e+02    4.9437374e+02    3.2123400e+02    3.6692581e-04    3.2305654e-04    8.8044103e-01    1.1835114e+03    0.0000000e+00    1.0268570e+03    7.3831295e+02    1.3908153e+00    2.3998366e-05    2.1113577e-05
    1.9111185e+03    9.1104504e-02    9.4570557e-02    8.6440551e-02    3.5857949e+02    4.9489408e+02    3.2124121e+02    3.6729651e-04    3.2344282e-04    8.8060413e-01    1.1835114e+03    0.0000000e+00    1.0268532e+03    7.3830917e+02    1.3908173e+00    2.3993597e-05    2.1113302e-05
    1.9112192e+03    9.1118090e-02    9.4672794e-02    8.6285828e-02    3.5857384e+02    4.9545356e+02    3.2128050e+02    3.6762751e-04    3.2378772e-04    8.8074944e-01    1.1835114e+03    0.0000000e+00    1.0268498e+03    7.3830578e+02    1.3908191e+00    2.3989344e-05    2.1113053e-05
    1.9113175e+03    9.1131270e-02    9.4678523e-02    8.6082219e-02    3.5856812e+02    4.9606364e+02    3.2124845e+02    3.6795150e-04    3.2412517e-04    8.8089100e-01    1.1835114e+03    0.0000000e+00    1.0268464e+03    7.3830245e+02    1.3908208e+00    2.3985191e-05    2.1112801e-05
    1.9114137e+03    9.1144079e-02    9.4706660e-02    8.5886478e-02    3.5856251e+02    4.9666626e+02    3.2131231e+02    3.6826710e-04    3.2445389e-04    8.8102870e-01    1.1835114e+03    0.0000000e+00    1.0268431e+03    7.3829920e+02    1.3908225e+00    2.3981151e-05    2.1112554e-05
    1.9115077e+03    9.1156499e-02    9.4705325e-02    8.5696226e-02    3.5855692e+02    4.9722998e+02    3.2109375e+02    3.6857538e-04    3.2477484e-04    8.8116259e-01    1.1835114e+03    0.0000000e+00    1.0268399e+03    7.3829602e+02    1.3908241e+00    2.3977216e-05    2.1112307e-05
    1.9116182e+03    9.1170967e-02    9.4714226e-02    8.5594929e-02    3.5855023e+02    4.9818118e+02    3.2103636e+02    3.6893702e-04    3.2515121e-04    8.8131901e-01    1.1835114e+03    0.0000000e+00    1.0268361e+03    7.3829228e+02    1.3908261e+00    2.3972611e-05    2.1112012e-05
    1.9117085e+03    9.1182674e-02    9.4770851e-02    8.5570053e-02    3.5854444e+02    4.9878188e+02    3.2103237e+02    3.6923449e-04    3.2546045e-04    8.8144651e-01    1.1835114e+03    0.0000000e+00    1.0268330e+03    7.3828916e+02    1.3908277e+00    2.3968843e-05    2.1111757e-05
    1.9118016e+03    9.1194617e-02    9.4750742e-02    8.5744397e-02    3.5853848e+02    4.9958590e+02    3.2092139e+02    3.6953880e-04    3.2577680e-04    8.8157671e-01    1.1835114e+03    0.0000000e+00    1.0268298e+03    7.3828598e+02    1.3908293e+00    2.3964994e-05    2.1111495e-05
    1.9119193e+03    9.1209529e-02    9.5038443e-02    8.5767242e-02    3.5853066e+02    5.0110943e+02    3.2082799e+02    3.6992357e-04    3.2617649e-04    8.8174021e-01    1.1835114e+03    0.0000000e+00    1.0268257e+03    7.3828192e+02    1.3908315e+00    2.3960144e-05    2.1111150e-05
    1.9120163e+03    9.1221645e-02    9.4822951e-02    8.5793523e-02    3.5852404e+02    5.0219672e+02    3.2072693e+02    3.7023974e-04    3.2650470e-04    8.8187374e-01    1.1835114e+03    0.0000000e+00    1.0268223e+03    7.3827856e+02    1.3908332e+00    2.3956174e-05    2.1110858e-05
    1.9121125e+03    9.1233453e-02    9.5050045e-02    8.5914046e-02    3.5851724e+02    5.0314914e+02    3.2074079e+02    3.7055264e-04    3.2682918e-04    8.8200473e-01    1.1835114e+03    0.0000000e+00    1.0268190e+03    7.3827521e+02    1.3908349e+00    2.3952265e-05    2.1110559e-05
    1.9122080e+03    9.1245043e-02    9.4890405e-02    8.6066803e-02    3.5851033e+02    5.0398956e+02    3.2067304e+02    3.7086341e-04    3.2715118e-04    8.8213387e-01    1.1835114e+03    0.0000000e+00    1.0268156e+03    7.3827187e+02    1.3908367e+00    2.3948403e-05    2.1110254e-05
    1.9123030e+03    9.1256448e-02    9.4974316e-02    8.6301162e-02    3.5850348e+02    5.0465775e+02    3.2085348e+02    3.7117108e-04    3.2746981e-04    8.8226111e-01    1.1835114e+03    0.0000000e+00    1.0268123e+03    7.3826856e+02    1.3908384e+00    2.3944595e-05    2.1109952e-05
    1.9124160e+03    9.1269821e-02    9.4996146e-02    8.6576658e-02    3.5849524e+02    5.0536782e+02    3.2103728e+02    3.7153539e-04    3.2784684e-04    8.8241080e-01    1.1835114e+03    0.0000000e+00    1.0268083e+03    7.3826463e+02    1.3908404e+00    2.3940108e-05    2.1109589e-05
    1.9125090e+03    9.1280683e-02    9.5050782e-02    8.6839206e-02    3.5848813e+02    5.0586147e+02    3.2120600e+02    3.7183781e-04    3.2815930e-04    8.8253342e-01    1.1835114e+03    0.0000000e+00    1.0268050e+03    7.3826134e+02    1.3908421e+00    2.3936416e-05    2.1109276e-05
    1.9126002e+03    9.1291194e-02    9.5089496e-02    8.7031010e-02    3.5848115e+02    5.0625949e+02    3.2124790e+02    3.7213297e-04    3.2846404e-04    8.8265233e-01    1.1835114e+03    0.0000000e+00    1.0268018e+03    7.3825813e+02    1.3908438e+00    2.3932832e-05    2.1108968e-05
    1.9127126e+03    9.1304005e-02    9.5134148e-02    8.7326514e-02    3.5847259e+02    5.0663009e+02    3.2146080e+02    3.7249465e-04    3.2883730e-04    8.8279738e-01    1.1835114e+03    0.0000000e+00    1.0267978e+03    7.3825421e+02    1.3908459e+00    2.3928459e-05    2.1108591e-05
    1.9128084e+03    9.1314768e-02    9.5163378e-02    8.7440878e-02    3.5846520e+02    5.0682952e+02    3.2121613e+02    3.7280408e-04    3.2915609e-04    8.8291977e-01    1.1835114e+03    0.0000000e+00    1.0267944e+03    7.3825084e+02    1.3908476e+00    2.3924761e-05    2.1108265e-05
    1.9129042e+03    9.1325385e-02    9.5112119e-02    8.7685833e-02    3.5845776e+02    5.0716879e+02    3.2135316e+02    3.7311358e-04    3.2947453e-04    8.8304085e-01    1.1835114e+03    0.0000000e+00    1.0267910e+03    7.3824748e+02    1.3908494e+00    2.3921097e-05    2.1107937e-05
    1.9130052e+03    9.1336456e-02    9.5104965e-02    8.7671153e-02    3.5845005e+02    5.0728222e+02    3.2114325e+02    3.7343727e-04    3.2980747e-04    8.8316699e-01    1.1835114e+03    0.0000000e+00    1.0267875e+03    7.3824398e+02    1.3908512e+00    2.3917283e-05    2.1107598e-05
    1.9131043e+03    9.1347162e-02    9.5113232e-02    8.7706478e-02    3.5844232e+02    5.0728747e+02    3.2090600e+02    3.7375607e-04    3.3013487e-04    8.8328967e-01    1.1835114e+03    0.0000000e+00    1.0267840e+03    7.3824051e+02    1.3908530e+00    2.3913563e-05    2.1107257e-05
    1.9132015e+03    9.1357573e-02    9.5120676e-02    8.7781106e-02    3.5843475e+02    5.0695556e+02    3.2080705e+02    3.7406849e-04    3.3045551e-04    8.8340910e-01    1.1835114e+03    0.0000000e+00    1.0267806e+03    7.3823712e+02    1.3908548e+00    2.3909941e-05    2.1106923e-05
    1.9133160e+03    9.1369743e-02    9.5214775e-02    8.7762414e-02    3.5842587e+02    5.0650331e+02    3.2112437e+02    3.7443590e-04    3.3083239e-04    8.8354881e-01    1.1835114e+03    0.0000000e+00    1.0267766e+03    7.3823315e+02    1.3908568e+00    2.3905704e-05    2.1106531e-05
    1.9134103e+03    9.1379670e-02    9.5260925e-02    8.7863554e-02    3.5841850e+02    5.0625646e+02    3.2115311e+02    3.7473885e-04    3.3114288e-04    8.8366306e-01    1.1835114e+03    0.0000000e+00    1.0267733e+03    7.3822987e+02    1.3908585e+00    2.3902236e-05    2.1106207e-05
    1.9135043e+03    9.1389509e-02    9.5219181e-02    8.7795152e-02    3.5841122e+02    5.0603757e+02    3.2109552e+02    3.7503978e-04    3.3145125e-04    8.8377624e-01    1.1835114e+03    0.0000000e+00    1.0267700e+03    7.3822662e+02    1.3908602e+00    2.3898802e-05    2.1105886e-05
    1.9136181e+03    9.1401390e-02    9.5160734e-02    8.7789011e-02    3.5840246e+02    5.0588353e+02    3.2121159e+02    3.7540347e-04    3.3182396e-04    8.8391287e-01    1.1835114e+03    0.0000000e+00    1.0267661e+03    7.3822270e+02    1.3908623e+00    2.3894660e-05    2.1105499e-05
    1.9137131e+03    9.1411264e-02    9.5097691e-02    8.7890289e-02    3.5839520e+02    5.0586271e+02    3.2071431e+02    3.7570533e-04    3.3213341e-04    8.8402636e-01    1.1835114e+03    0.0000000e+00    1.0267628e+03    7.3821945e+02    1.3908639e+00    2.3891222e-05    2.1105179e-05
